lane_id	lane_label	region_or_league	topic_code	topic_family	status	query_formulations	searched_domains_source_families	year_coverage	retained_events	negative_search_result	second_pass_discovery_result	closure_reason	reason_if_not_applicable_or_blocked	source_quality_note	wave2_notes
NPB_12_CLUBS	NPB 12 clubs	Japan	Q	rare structural events	SEARCHED_NEEDS_MORE	NPB NPB 12 clubs rare structural events 球団史 ファーム 育成 契約 || NPB 12 clubs rare structural events official archive history 1949-2026 source-families=12 club official histories, farm pages, IR/facility pages; NPB club lists || second-pass NPB 12 clubs rare structural events failure reversal negative result	12 club official histories, farm pages, IR/facility pages; NPB club lists	1949-2026	PNN-001;PNN-043;PNN-052;PNW2-001;PNW2-002;PNW2-003;PNW2-006;PNW2-007;PNW2-008;PNW2-010;PNW2-016	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-001,PNN-043,PNN-052,PNW2-001,PNW2-002,PNW2-003,PNW2-006,PNW2-007,PNW2-008,PNW2-010,PNW2-016 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	A	rules / on-field environment	SEARCHED_SATURATED	MLB rules / on-field environment historical mechanism rule labor expansion || MLB rules / on-field environment official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB rules / on-field environment failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-010;PNN-019;PNN-020;PNN-056;PNW2-029	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-010,PNN-019,PNN-020,PNN-056,PNW2-029 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	B	draft / amateur acquisition	SEARCHED_SATURATED	MLB draft / amateur acquisition historical mechanism rule labor expansion || MLB draft / amateur acquisition official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB draft / amateur acquisition failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-008;PNN-013;PNN-014;PNW2-019;PNW2-020;PNW2-022;PNW2-023;PNW2-028;PNW2-032;PNW2-034	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-008,PNN-013,PNN-014,PNW2-019,PNW2-020,PNW2-022,PNW2-023,PNW2-028,PNW2-032,PNW2-034 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	C	contracts / FA / player movement	SEARCHED_SATURATED	MLB contracts / FA / player movement historical mechanism rule labor expansion || MLB contracts / FA / player movement official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB contracts / FA / player movement failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-002;PNN-008;PNN-012;PNN-027;PNN-028;PNN-030;PNN-047;PNN-048;PNN-049;PNN-050;PNN-058;PNW2-024;PNW2-028;PNW2-035;PNW2-043	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-002,PNN-008,PNN-012,PNN-027,PNN-028,PNN-030,PNN-047,PNN-048,PNN-049,PNN-050,PNN-058,PNW2-024,PNW2-028,PNW2-035,PNW2-043 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	D	organization / roster / competitive balance	SEARCHED_SATURATED	MLB organization / roster / competitive balance historical mechanism rule labor expansion || MLB organization / roster / competitive balance official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB organization / roster / competitive balance failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-012;PNN-013;PNN-014;PNN-041;PNW2-018;PNW2-019;PNW2-022;PNW2-025;PNW2-026;PNW2-027;PNW2-028	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-012,PNN-013,PNN-014,PNN-041,PNW2-018,PNW2-019,PNW2-022,PNW2-025,PNW2-026,PNW2-027,PNW2-028 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	E	player development	SEARCHED_NEEDS_MORE	MLB player development historical mechanism rule labor expansion || MLB player development official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB player development failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-008;PNN-009;PNN-015;PNN-029;PNW2-018;PNW2-019;PNW2-025;PNW2-026;PNW2-030;PNW2-031;PNW2-032;PNW2-033	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-008,PNN-009,PNN-015,PNN-029,PNW2-018,PNW2-019,PNW2-025,PNW2-026,PNW2-030,PNW2-031,PNW2-032,PNW2-033 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	F	scouting / analytics / AI / technology	SEARCHED_SATURATED	MLB scouting / analytics / AI / technology historical mechanism rule labor expansion || MLB scouting / analytics / AI / technology official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB scouting / analytics / AI / technology failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-009;PNN-010;PNN-017;PNN-018;PNN-019;PNN-020;PNN-029;PNN-054;PNW2-012;PNW2-020;PNW2-029;PNW2-030;PNW2-031;PNW2-034	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-009,PNN-010,PNN-017,PNN-018,PNN-019,PNN-020,PNN-029,PNN-054,PNW2-012,PNW2-020,PNW2-029,PNW2-030,PNW2-031,PNW2-034 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	MLB staff / culture / organizational knowledge historical mechanism rule labor expansion || MLB staff / culture / organizational knowledge official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB staff / culture / organizational knowledge failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-009;PNN-017;PNN-018;PNN-029;PNW2-012;PNW2-025;PNW2-026;PNW2-030;PNW2-031	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-009,PNN-017,PNN-018,PNN-029,PNW2-012,PNW2-025,PNW2-026,PNW2-030,PNW2-031 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	MLB opponent research / adaptation historical mechanism rule labor expansion || MLB opponent research / adaptation official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB opponent research / adaptation failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-010;PNN-054;PNW2-020	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-010,PNN-054,PNW2-020 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	MLB player identity / psychology / agency historical mechanism rule labor expansion || MLB player identity / psychology / agency official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB player identity / psychology / agency failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-008;PNW2-026	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-008,PNW2-026 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	J	injury / fatigue / health	SEARCHED_NEEDS_MORE	MLB injury / fatigue / health historical mechanism rule labor expansion || MLB injury / fatigue / health official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB injury / fatigue / health failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
MLB	MLB	North America	K	business / fans / media / stadiums	SEARCHED_SATURATED	MLB business / fans / media / stadiums historical mechanism rule labor expansion || MLB business / fans / media / stadiums official archive history 1900-2026 source-families=mlb.com;MLBPA;official MLB rules/CBA/history || second-pass MLB business / fans / media / stadiums failure reversal negative result	mlb.com;MLBPA;official MLB rules/CBA/history	1900-2026	PNN-038;PNN-042;PNN-045;PNN-046;PNN-047;PNN-048;PNW2-018;PNW2-027	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-038,PNN-042,PNN-045,PNN-046,PNN-047,PNN-048,PNW2-018,PNW2-027 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
